Zona,upp,ano,mes,hom_doloso,lesao_corp_morte,latrocinio,hom_por_interv_policial,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_comercio,roubo_residencia,roubo_veiculo,roubo_carga,roubo_transeunte,roubo_em_coletivo,roubo_banco,roubo_cx_eletronico,roubo_celular,roubo_conducao_saque,total_roubos,furto_veiculos,total_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas,recuperacao_veiculos,armas_apreendidas,cump_mandado_prisao,ocorr_flagrante,ameaca,pessoas_desaparecidas,encontro_cadaver,encontro_ossada,pol_militares_mortos_serv,pol_civis_mortos_serv,registro_ocorrencias
 Norte,Fé / Sereno,2008,Junho,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
 Norte,Parque Proletário,2008,Junho,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
 Norte,Vila Cruzeiro,2008,Junho,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,12
 Sul,Rocinha,2008,Junho,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,1,1,1,1,4,0,0,0,0,0,17
 Norte,Jacarezinho,2008,Junho,0,0,0,0,0,0,0,0,4,0,0,2,1,6,1,0,0,0,0,11,0,5,0,0,0,3,7,7,2,1,4,1,0,0,0,0,0,49
 Norte,Manguinhos,2008,Junho,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,7,0,0,0,1,3,2,0,0,2,0,0,0,0,0,0,20
 Central,Barreira do Vasco / Tuiuti,2008,Junho,0,0,0,0,0,4,0,0,0,0,0,4,0,5,0,0,0,2,0,14,0,3,0,0,0,1,1,2,2,0,2,1,1,1,0,0,0,44
 Central,Caju,2008,Junho,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,8
 Sul,Cerro-Corá,2008,Junho,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4
 Norte,Arará / Mandela,2008,Junho,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,8
 Norte,Lins,2008,Junho,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,0,0,1,0,5,3,7,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,30
 Norte,Camarista Méier,2008,Junho,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,5,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,20
 Oeste,Mangueirinha,2008,Junho,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,14
 Oeste,Vila Kennedy,2008,Junho,0,0,0,0,2,10,2,1,18,0,0,6,0,9,4,0,0,1,0,24,0,6,0,0,0,1,6,14,2,1,5,7,0,0,0,0,0,92
 Sul,Santa Marta,2008,Julho,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
 Oeste,Cidade de Deus,2008,Julho,4,0,0,0,1,11,1,1,10,8,0,13,1,15,12,0,0,4,0,63,1,15,0,1,0,5,2,21,1,0,0,8,0,0,0,0,0,153
 Oeste,Batam,2008,Julho,0,0,0,0,0,7,0,0,7,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12
 Sul,Chapéu Mangueira / Babilônia,2008,Julho,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5
 Sul,Pavão-Pavãozinho,2008,Julho,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,1,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,12
 Sul,Tabajaras,2008,Julho,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0,1,0,2,3,0,0,0,0,0,16
 Central,Providência,2008,Julho,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2,0,2,1,0,2,0,0,0,0,0,19
 Norte,Borel,2008,Julho,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10
 Oeste,Formiga,2008,Julho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
 Norte,Andaraí,2008,Julho,0,0,0,0,0,1,0,0,0,0,0,3,3,3,0,0,0,0,0,10,1,2,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,26
 Norte,Salgueiro,2008,Julho,0,0,0,0,0,0,0,0,1,0,0,4,0,5,0,0,0,0,0,10,2,7,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,30
 Norte,Turano,2008,Julho,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,17
 Norte,São João / Matriz / Queto,2008,Julho,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9
 Norte,Coroa / Fallet / Fogueteiro,2008,Julho,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
 Central,Escondidinho / Prazeres,2008,Julho,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8
 Central,São Carlos,2008,Julho,1,0,0,1,0,6,0,0,1,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,1,4,1,0,6,0,0,0,0,0,30
 Central,Mangueira,2008,Julho,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,5,0,0,0,1,1,1,0,0,1,3,1,0,0,0,0,24
 Norte,Macacos,2008,Julho,0,0,0,0,1,2,0,0,1,0,0,1,0,4,0,0,0,0,0,6,1,5,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,20
 Sul,Vidigal,2008,Julho,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
 Norte,Nova Brasília,2008,Julho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 Norte,Fazendinha,2008,Julho,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,10
 Norte,Adeus / Baiana,2008,Julho,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,11
 Norte,Alemão,2008,Julho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 Norte,Chatuba,2008,Julho,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
 Norte,Fé / Sereno,2008,Julho,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
 Norte,Parque Proletário,2008,Julho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
 Norte,Vila Cruzeiro,2008,Julho,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,13
 Sul,Rocinha,2008,Julho,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,4,0,2,1,0,0,0,0,0,18
 Norte,Jacarezinho,2008,Julho,0,0,0,0,0,1,0,0,3,0,0,5,0,10,0,0,0,1,0,22,1,11,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,44
 Norte,Manguinhos,2008,Julho,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,8
 Central,Barreira do Vasco / Tuiuti,2008,Julho,0,0,0,0,1,6,0,0,0,0,0,1,0,5,0,0,0,0,0,9,2,13,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,34
 Central,Caju,2008,Julho,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14
 Sul,Cerro-Corá,2008,Julho,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7
 Norte,Arará / Mandela,2008,Julho,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
 Norte,Lins,2008,Julho,0,0,0,0,0,7,1,0,0,1,0,0,0,2,0,0,0,0,0,6,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,30
 Norte,Camarista Méier,2008,Julho,0,0,0,0,0,5,0,0,4,0,0,6,0,4,0,0,0,0,0,12,1,7,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,33
 Oeste,Mangueirinha,2008,Julho,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11
 Oeste,Vila Kennedy,2008,Julho,0,0,0,0,0,10,1,3,3,0,0,11,1,13,0,0,0,0,0,29,3,15,0,0,0,3,0,11,0,0,0,12,0,0,0,0,0,95
 Sul,Santa Marta,2008,Agosto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
 Oeste,Cidade de Deus,2008,Agosto,5,0,0,0,0,17,0,1,6,3,0,6,0,20,21,0,0,1,0,64,2,31,0,0,0,3,2,7,3,0,3,8,1,0,0,0,0,161
 Oeste,Batam,2008,Agosto,0,0,0,0,0,7,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,17
 Sul,Chapéu Mangueira / Babilônia,2008,Agosto,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,7
 Sul,Pavão-Pavãozinho,2008,Agosto,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,2,4,0,3,0,2,2,0,0,0,0,0,14
 Sul,Tabajaras,2008,Agosto,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,16
 Central,Providência,2008,Agosto,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,3,0,1,0,5,0,2,0,0,0,0,18
 Norte,Borel,2008,Agosto,0,0,1,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,13
 Oeste,Formiga,2008,Agosto,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
 Norte,Andaraí,2008,Agosto,0,0,0,0,0,5,0,0,0,0,0,3,1,11,0,0,0,0,0,15,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,32
 Norte,Salgueiro,2008,Agosto,1,0,0,0,0,1,0,0,0,0,0,2,0,8,0,0,0,0,0,15,5,12,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,35
 Norte,Turano,2008,Agosto,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
 Norte,São João / Matriz / Queto,2008,Agosto,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
 Norte,Coroa / Fallet / Fogueteiro,2008,Agosto,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,13
 Central,Escondidinho / Prazeres,2008,Agosto,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,20
 Central,São Carlos,2008,Agosto,0,0,0,0,0,4,1,0,5,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,1,1,1,1,0,0,1,5,3,0,0,0,0,31
 Central,Mangueira,2008,Agosto,1,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,21
 Norte,Macacos,2008,Agosto,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,2,5,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,19
 Sul,Vidigal,2008,Agosto,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
 Norte,Nova Brasília,2008,Agosto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
 Norte,Fazendinha,2008,Agosto,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
 Norte,Adeus / Baiana,2008,Agosto,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
 Norte,Alemão,2008,Agosto,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
 Norte,Chatuba,2008,Agosto,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
 Norte,Fé / Sereno,2008,Agosto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 Norte,Parque Proletário,2008,Agosto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
 Norte,Vila Cruzeiro,2008,Agosto,2,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,2,1,2,0,3,0,0,0,0,0,21
 Sul,Rocinha,2008,Agosto,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
 Norte,Jacarezinho,2008,Agosto,0,0,0,0,1,3,1,0,4,0,0,1,0,8,0,0,0,2,0,14,1,12,0,0,0,3,1,2,1,0,1,4,2,1,0,0,0,51
 Norte,Manguinhos,2008,Agosto,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,7
 Central,Barreira do Vasco / Tuiuti,2008,Agosto,1,0,0,0,0,3,0,0,2,0,0,2,1,5,0,0,0,0,0,10,1,13,1,0,0,1,0,4,0,1,0,3,0,0,0,0,0,44
 Central,Caju,2008,Agosto,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,10
 Sul,Cerro-Corá,2008,Agosto,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
 Norte,Arará / Mandela,2008,Agosto,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
 Norte,Lins,2008,Agosto,1,0,0,0,0,4,0,0,1,0,0,1,1,3,0,0,0,0,0,6,2,5,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,27
 Norte,Camarista Méier,2008,Agosto,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,0,6,0,5,0,0,0,0,1,3,1,0,1,7,0,0,0,0,0,26
 Oeste,Mangueirinha,2008,Agosto,1,0,0,0,1,2,0,0,0,0,0,1,0,7,0,0,0,0,0,10,1,4,0,0,0,0,2,2,0,0,1,6,0,0,0,0,0,28
 Oeste,Vila Kennedy,2008,Agosto,3,0,0,0,0,15,0,0,6,0,0,9,0,11,3,0,0,0,0,27,4,16,0,0,0,0,3,7,3,0,3,13,0,0,0,0,0,100
 Sul,Santa Marta,2008,Setembro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
 Oeste,Cidade de Deus,2008,Setembro,0,0,0,0,1,19,2,0,7,2,0,7,0,20,7,0,0,3,0,46,2,23,0,0,0,3,4,2,2,0,4,8,0,2,0,0,0,130
 Oeste,Batam,2008,Setembro,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,15
 Sul,Chapéu Mangueira / Babilônia,2008,Setembro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
 Sul,Pavão-Pavãozinho,2008,Setembro,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
 Sul,Tabajaras,2008,Setembro,0,0,0,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0,18
 Central,Providência,2008,Setembro,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,24
 Norte,Borel,2008,Setembro,3,0,0,0,0,6,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,19
 Oeste,Formiga,2008,Setembro,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,7
 Norte,Andaraí,2008,Setembro,0,0,0,1,0,1,1,1,0,0,0,3,1,3,0,0,0,1,0,12,0,3,0,0,0,1,2,2,3,0,1,6,0,0,0,0,0,35
 Norte,Salgueiro,2008,Setembro,0,0,0,0,0,5,0,0,0,0,0,3,0,1,0,0,0,0,0,6,2,12,0,0,0,2,0,1,0,0,1,1,1,0,0,0,0,36
 Norte,Turano,2008,Setembro,1,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,6,1,7,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,21
 Norte,São João / Matriz / Queto,2008,Setembro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,3,0,0,0,0,7
 Norte,Coroa / Fallet / Fogueteiro,2008,Setembro,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
 Central,Escondidinho / Prazeres,2008,Setembro,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,15
 Central,São Carlos,2008,Setembro,0,0,0,0,2,4,1,0,2,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,5,1,0,0,0,0,23
 Central,Mangueira,2008,Setembro,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,4,0,1,0,1,2,9,1,0,0,2,0,0,0,0,0,27
 Norte,Macacos,2008,Setembro,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,20
 Sul,Vidigal,2008,Setembro,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11
 Norte,Nova Brasília,2008,Setembro,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
 Norte,Fazendinha,2008,Setembro,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,14
 Norte,Adeus / Baiana,2008,Setembro,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,12
 Norte,Alemão,2008,Setembro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
 Norte,Chatuba,2008,Setembro,0,0,0,1,1,3,4,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,15
 Norte,Fé / Sereno,2008,Setembro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
 Norte,Parque Proletário,2008,Setembro,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
 Norte,Vila Cruzeiro,2008,Setembro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,9
 Sul,Rocinha,2008,Setembro,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,12
 Norte,Jacarezinho,2008,Setembro,1,0,0,0,0,6,0,0,1,0,0,3,0,2,1,0,0,1,0,7,0,9,0,0,0,3,3,6,1,0,4,3,0,0,0,0,0,46
 Norte,Manguinhos,2008,Setembro,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,10
 Central,Barreira do Vasco / Tuiuti,2008,Setembro,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,8,2,14,0,0,0,0,0,3,1,0,0,5,1,0,0,0,0,45
 Central,Caju,2008,Setembro,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,4,0,1,1,1,0,0,0,0,10
 Sul,Cerro-Corá,2008,Setembro,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,4,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,15
 Norte,Arará / Mandela,2008,Setembro,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
 Norte,Lins,2008,Setembro,0,0,0,0,1,8,0,0,1,0,0,3,0,1,1,0,0,0,0,6,2,9,0,0,0,0,2,0,1,0,1,6,0,0,0,0,0,35
 Norte,Camarista Méier,2008,Setembro,1,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,4,0,2,0,0,0,1,1,0,6,1,1,1,0,0,0,0,0,16
 Oeste,Mangueirinha,2008,Setembro,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,14
 Oeste,Vila Kennedy,2008,Setembro,2,0,0,0,0,11,0,1,11,1,0,8,0,7,4,0,0,3,0,26,1,6,0,1,0,3,3,13,2,0,5,4,0,0,0,0,0,89
 Sul,Santa Marta,2008,Outubro,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,1,5,0,0,0,0,0,11
 Oeste,Cidade de Deus,2008,Outubro,1,0,0,0,2,17,2,0,13,3,0,10,3,13,11,0,0,5,0,51,0,27,0,0,0,5,1,8,1,0,2,6,3,0,0,0,0,150
 Oeste,Batam,2008,Outubro,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,7,4,0,0,0,0,22
 Sul,Chapéu Mangueira / Babilônia,2008,Outubro,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,6
 Sul,Pavão-Pavãozinho,2008,Outubro,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
 Sul,Tabajaras,2008,Outubro,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
 Central,Providência,2008,Outubro,0,0,0,0,0,6,0,0,0,0,0,2,0,3,0,0,0,0,0,5,1,2,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,26
 Norte,Borel,2008,Outubro,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,16
 Oeste,Formiga,2008,Outubro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
 Norte,Andaraí,2008,Outubro,0,0,0,0,0,3,0,0,0,0,0,2,1,3,0,0,0,1,0,7,2,5,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,23
 Norte,Salgueiro,2008,Outubro,0,0,0,0,1,3,0,0,0,0,0,5,0,11,0,0,0,1,0,19,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,44
 Norte,Turano,2008,Outubro,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,5,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16
 Norte,São João / Matriz / Queto,2008,Outubro,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,8,2,0,0,0,0,12
